id_base out_group_openness bundesland frau alter migrant schulabschl wohnort religiousness reli_group relig_comm hierarchie hh_income_i hh_size hat_kinder employment Care Fairness Authority Loyalty Purity Liberty authorit zeitungen internet fernsehen radiosender social_media f_online_rel_behavior f_online_intensity control soc_trust Greece Italie Poland Romania former_SU former_Yugo Spain_Portugal Syria Turkey Vietnam other NA NET_Europe deutsch s_east_europa other_mig
1655 -1.094308 2 1 2 0 1 4 4 7 1 6 23.294661 4 1 8 3 3 3 3 4 3.5 3 5 6 6 4 4 3.8162708 3.2436712 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1656 -1.7033534 1 1 5 0 1 2 3 2 2 4 7.5 1 0 5 5.5 5 4 4.5 5.5 4 3 1 4 4 6 1 1.6493419 2.0294454 5 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1657 -.96202916 11 1 4 1 1 4 4 3 4 6 4 1 0 5 6 6 5.5 3.5 6 3.5 2 1 6 6 1 6 4.2044368 3.8133099 3 5 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
1658 -.43374899 1 1 5 0 1 3 4 2 2 8 17.5 1 0 5 5.5 5.5 5.5 5 3.5 4.5 6 6 5 6 6 6 2.2758212 3.2340381 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1659 .40586266 7 1 4 0 1 2 4 2 2 7 32.5 3 0 2 4.5 5.5 4.5 4 5.5 4 2 4 4 6 6 6 2.8719666 4.0113525 4 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1660 .45884278 9 0 5 0 5 4 4 1 3 4 27.5 2 0 5 6 6 5 4.5 5 3.5 2 3 6 6 6 6 2.8228416 4.3650928 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1661 -.45301753 8 1 4 0 1 1 4 2 2 6 22.5 2 0 5 6 5 4 5.5 5.5 3.5 6 5 6 6 6 1 1.8625724 3.7176781 2 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1662 -1.3266383 8 1 4 0 1 2 1 2 2 4 12.5 1 0 1 5.5 6 4.5 4.5 5 5 3 4 5 6 6 6 2.6126573 2.8306222 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1663 .40982854 5 0 6 0 1 3 3 2 2 6 17.5 2 0 5 4.5 5 4 4 3.5 3.5 3 3 6 6 6 2 1.0983864 4.9300447 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1664 1.9567116 1 0 6 0 1 3 1 7 1 7 7.5 1 0 5 6 6 5.5 3.5 5.5 3.5 2 5 5 6 6 4 2.7706704 4.5650711 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1665 .59042889 8 0 4 0 5 1 1 2 2 3 32.5 3 1 5 4 6 3 5 5 3.5 3 2 6 6 2 6 3.1619508 5.2057495 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1666 .97086316 5 1 5 0 1 3 4 1 3 7 17.5 2 0 8 5.5 5 5.5 4.5 4.5 3 3 4 3 6 5 6 2.2584743 3.9853711 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1667 -.92100239 7 0 5 0 1 1 2 1 3 5 27.5 2 0 5 5 5 4 4.5 5 3.5 5 6 6 6 6 2 1.4604417 3.3079054 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1668 .066174388 8 0 3 0 1 2 1 7 1 5 22.5 1 0 1 5 6 2.5 5 5 5 2 1 6 6 2 2 1.473497 4.4037943 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1669 -3.0064194 1 0 6 0 1 1 1 7 1 6 37.5 2 0 5 2.5 6 4.5 4.5 4 5 5 4 6 5 5 6 1.2794141 4.1189752 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1670 .22190619 8 1 5 0 1 1 1 1 3 4 45 2 0 5 6 6 6 3.5 5 3.5 6 6 2 6 6 2 1.6001487 2.4659081 1 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1671 .060165904 6 0 3 1 5 3 4 1 3 6 12.5 4 0 2 4 6 5 5 4 2 3 2 6 2 1 6 3.4463429 5.3332009 4 4 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1
1672 1.0378991 5 1 5 0 1 1 6 1 3 2 22.5 2 0 5 5 6 6 5 6 6 5 6 6 6 1 1 1.6493419 2.0294454 1 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1673 .20963995 11 0 2 0 1 4 1 7 1 6 4 1 0 2 6 6 4.5 3 3.5 3.5 3 5 6 2 2 6 4.1169009 4.4553294 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1674 .76551652 7 1 5 0 1 2 4 2 2 7 32.5 3 0 5 6 6 5.5 4.5 6 5.5 5 6 5 6 6 6 3.2419627 1.8391004 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1675 1.5704964 9 0 1 0 1 4 1 1 3 6 12.5 1 0 1 4.5 4.5 5 5 4 4 2 5 6 6 6 6 3.9198399 3.9340253 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1676 .19041368 3 1 5 0 1 1 4 2 2 6 22.5 2 0 5 6 6 6 4 6 3.5 6 3 6 6 5 6 4.7541471 2.9136949 5 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1677 .64992416 8 0 4 1 1 2 1 2 2 5 45 3 1 1 5 5.5 5 4.5 5 4 2 4 6 6 6 2 1 5.8029699 2 3 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0
1678 -.17362 9 1 4 0 1 2 3 1 3 3 21.012259 3 0 2 4 5 3.5 4 3.5 4.5 1 4 5 6 5 2 2.4699724 3.4361351 5 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1679 .41364682 5 0 5 0 1 1 5 1 3 5 27.5 2 0 5 4 6 4.5 4 4.5 4 3 6 5 6 5 5 2.0022795 2.8756807 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1680 -.67453599 5 0 5 0 1 1 3 1 3 5 27.5 2 0 5 5 5 4.5 4.5 4.5 4 5 6 6 6 5 2 1.7197511 4.4886355 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1681 .26946345 8 0 6 0 1 2 5 1 3 5 22.5 2 0 5 4.5 5.5 4 4 4.5 3 3 6 5 6 2 1 1.5588281 2.4349802 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1682 .25045574 11 0 5 0 1 4 1 7 1 5 17.5 2 0 5 4 5 5 4.5 3.5 2.5 5 2 6 4 2 6 3.977262 5.2146044 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1683 1.1079174 8 1 3 0 1 2 6 1 3 6 32.5 3 1 2 4 4.5 5.5 4.5 4.5 4 5 3 5 4 4 3 2.6227345 3.6900268 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1684 .23584718 5 0 6 0 1 1 3 7 1 5 70 2 0 5 4.5 6 3.5 3.5 5.5 4 3 6 6 6 6 2 1.2794141 4.1189752 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1685 .18060705 6 0 6 0 1 2 2 2 2 4 17.5 2 0 5 5 6 5 5.5 5 5 5 2 4 6 5 1 1.2794141 4.1189752 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1686 .72029144 1 0 5 0 1 2 2 2 2 7 37.5 2 0 5 4.5 5.5 4 4.5 4 3.5 3 5 6 5 6 4 1.9550865 4.887105 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1687 -1.3629078 5 0 5 0 1 2 4 1 3 5 26.158096 3 0 5 4 4.5 4.5 4.5 4 4 6 6 5 6 6 1 2.078692 2.7954564 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1688 -.552562 10 0 1 0 7 1 4 1 3 5 7.8954067 3 0 6 3 3.5 3 3.5 3 4 3 1 4 4 4 4 3.0500164 2.9637983 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1689 -.054358449 8 0 5 1 1 3 5 2 2 5 27.5 2 0 5 6 6 4 6 4.5 4 5 4 6 6 6 1 1.473497 4.4037943 2 2 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0
1690 .22769198 8 1 5 0 1 4 4 7 1 6 22.5 2 0 5 5 6 6 6 5 4 5 2 6 6 2 6 1.6736722 4.9961381 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1691 .64258397 5 0 6 0 1 3 5 2 2 8 22.5 1 0 5 6 6 5 6 6 3.5 3 4 6 6 4 6 2.6036758 5.1335521 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1692 .060165904 9 1 2 0 1 2 1 7 1 5 4 3 1 8 3.5 3 3.5 3.5 3.5 3.5 3 1 6 6 6 6 2.9103093 3.8057957 4 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1693 .05473965 9 1 5 0 1 4 4 1 3 6 27.5 2 0 5 5.5 6 4 6 4.5 4 3 6 6 6 6 2 1.6292372 4.8941708 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1694 .087100297 8 0 3 0 1 2 2 1 3 2 22.5 3 1 1 3 5 4.5 3.5 4.5 4.5 5 2 5 5 6 6 2.2584743 3.9853711 5 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1695 .47541404 9 0 6 0 1 2 4 1 3 7 12.5 1 0 5 5.5 5.5 4.5 3.5 5 4 5 2 6 6 2 1 1.9029835 5.0043612 1 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1696 .94465595 8 0 3 0 5 1 1 7 1 6 37.5 2 0 1 5.5 6 5 5 5.5 4.5 3 2 6 6 6 6 2.0436001 2.9066086 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1697 -.84856701 9 1 6 0 1 4 4 2 2 7 17.5 1 0 5 5 5.5 5 5 6 3.5 5 4 2 6 4 1 1.5509555 2.9023707 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1698 -3.0064194 14 0 6 0 1 4 1 2 2 6 24.602272 2 0 5 6 6 6 5.5 3.5 3.5 5 6 6 6 6 6 1.6985352 1.5929828 5 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1699 -.33373556 8 1 1 0 1 3 3 7 1 5 4 1 0 1 4 3 3.5 3.5 4 3.5 3 4 4 4 4 4 3.5286279 3.2106245 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1700 .34949315 9 1 2 1 1 1 4 8 5 6 37.5 5 1 2 3.5 4.5 4.5 4 3.5 3 6 6 6 6 6 6 5.0772381 5.0200214 4 5 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
1701 .832412 9 0 2 0 1 1 1 1 3 5 27.5 3 1 1 5.5 4.5 5.5 5 5 5.5 2 4 6 6 5 6 2.770534 4.7305155 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1702 1.9833689 9 0 6 0 1 2 4 1 3 7 26.70348 2 0 5 6 6 5.5 4.5 4.5 4 3 6 5 6 6 1 1.5588281 2.4349802 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1703 .60126102 8 0 2 0 1 1 2 1 3 5 22.5 4 1 1 5.5 6 5.5 4 5.5 5 5 2 2 6 2 1 1.3778005 3.2460499 4 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1704 -3.0064194 14 0 5 0 1 2 1 7 1 7 22.5 2 0 5 6 6 6 3.5 4.5 6 5 1 6 6 5 6 3.1234033 5.6594729 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1705 -1.1876584 13 0 2 0 1 4 1 7 1 5 17.5 5 1 4 5 5.5 4.5 4 5 4 3 2 5 5 2 1 1.4734287 4.486517 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1706 1.082361 8 0 5 0 1 2 1 7 1 5 17.5 2 0 5 6 6 4 3 4 4 3 4 5 6 6 6 1.9278671 4.5308666 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1707 -.026419412 8 0 1 0 1 2 3 2 2 5 4 3 0 3 3.5 5.5 5 4 4 6 3 3 5 2 2 5 4.068397 1.2861602 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1708 -.82694703 8 0 3 0 1 2 1 7 1 6 27.5 1 0 1 3 3.5 3.5 4.5 5 4 5 1 6 6 6 5 3.4573298 4.9368505 1 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1709 -1.5956334 9 0 5 0 6 2 4 1 3 5 12.5 2 0 5 5 5 4.5 3.5 5 4 5 2 1 1 2 1 1.6001487 2.4659081 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1710 .060165904 4 0 3 0 1 4 1 1 3 6 4 1 0 4 3.5 4 4 4 4 3.5 2 4 5 6 5 1 3.1326575 3.0256538 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1711 -1.487344 9 0 6 0 1 1 4 2 2 5 27.5 2 0 5 5 5 4 5 5.5 4 5 2 6 6 5 6 2.3965375 3.7528439 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1712 -.20250413 9 1 6 0 1 4 2 1 3 7 22.5 2 0 5 6 4.5 4.5 5 5 4.5 1 5 6 6 6 6 3.027775 4.4190063 4 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1713 -.96202916 3 0 6 0 1 2 2 2 2 7 12.5 2 0 5 5.5 6 5 5 4 5.5 2 4 4 6 6 5 2.9786501 4.7727466 4 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1714 -.32842502 8 0 5 0 1 1 4 1 3 6 22.5 2 0 5 5 4.5 4.5 5 4.5 3.5 3 6 6 5 6 5 2.9103093 3.8057957 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1715 .060165904 2 0 3 0 1 4 1 2 2 6 17.5 2 0 4 4 6 4 5 4 2.5 5 1 5 6 6 6 1.6985352 1.5929828 3 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1716 -1.3909649 3 1 5 0 1 1 5 2 2 5 17.5 2 0 5 6 6 5 6 5.5 4.5 5 6 5 6 6 4 2.4285152 3.570652 1 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1717 1.082361 8 1 3 0 1 1 1 7 1 4 10.066082 1 0 2 4.5 4.5 4 3.5 4.5 4.5 6 4 3 6 6 4 1.6985352 1.5929828 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1718 -.27361813 14 0 6 0 1 1 1 7 1 7 7.5 1 0 2 3.5 5 5 4 5 4.5 1 4 6 6 6 3 1.7480847 3.3409522 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1719 -1.2147491 9 1 6 0 5 2 4 1 3 7 32.5 2 0 5 6 6 5 5.5 4.5 3.5 5 6 6 6 5 1 1.1889002 4.5245099 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1720 .38558063 8 0 6 1 1 2 4 2 2 8 17.5 1 0 5 5 6 5 5 6 3.5 2 6 6 6 6 2 1.3939018 4.4957008 2 5 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0
1721 .060165904 1 1 3 0 1 1 1 7 1 4 12.5 5 1 2 4.5 3.5 4.5 3.5 4 4.5 6 2 4 6 6 2 2.0979078 4.1161475 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1722 .42350167 9 1 3 0 1 2 4 2 2 7 22.5 2 1 1 4.5 4.5 4 4.5 4.5 4 6 5 6 5 6 5 3.917635 2.6072304 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1723 .95008224 1 0 2 0 1 2 1 2 2 5 37.5 3 1 1 4.5 5.5 5 4 5 5 3 5 6 5 6 6 3.7418585 4.8988571 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1724 .76728165 1 1 2 1 1 4 4 2 2 1 7.5 1 0 8 6 6 5 6 6 3.5 6 1 6 3 1 6 2.2316113 5.8135648 6 6 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1
1725 2.1045561 9 0 2 0 6 1 6 2 2 10 4 1 0 2 6 6 6 6 6 3.5 3 6 6 6 6 6 1.6985352 1.5929828 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1726 .60006487 9 1 3 1 1 4 1 7 1 3 7.5 1 0 4 5 4.5 4.5 4.5 4.5 4.5 2 4 6 6 4 4 1.9660733 4.4907546 4 5 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
1727 -.38819978 16 0 2 0 1 4 4 2 2 6 12.5 1 0 2 4 4.5 3 3.5 4 3.5 3 3 5 6 2 4 3.7236204 2.2396889 4 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1728 -.7200461 4 1 3 0 1 4 1 7 1 3 27.5 3 1 2 5 4 5.5 4.5 3.5 4 5 2 5 6 6 5 1.9852891 5.8114457 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1729 .56506699 8 1 5 0 1 1 3 1 3 7 45 2 0 5 6 6 6 5 6 3.5 6 6 1 6 6 2 2.1692059 2.3899217 1 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1730 -1.1802495 9 0 6 0 1 3 3 2 2 5 37.5 3 0 5 5 5 5 3.5 4.5 4.5 3 6 6 6 6 2 3.6545954 5.2099872 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1731 1.0855234 8 0 5 0 1 2 2 1 3 5 32.5 3 0 5 4.5 6 5.5 4.5 6 3 5 6 4 6 4 1 1.419121 3.2769775 3 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1732 1.3050959 11 0 5 0 5 4 1 7 1 2 22.5 2 0 5 2.5 5 4.5 4 4 3.5 6 4 6 4 1 2 2.7467647 3.7000878 3 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1733 -.72224772 1 1 6 0 1 1 4 2 2 6 27.5 2 0 5 5.5 6 5 4.5 5.5 4 5 6 6 6 6 6 4.4014974 4.3346138 6 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1734 -3.0064194 8 0 3 0 1 4 1 1 3 2 4 1 0 4 2 3 1.5 1.5 1 3.5 1 1 5 1 1 5 1.5257363 4.1210942 3 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1735 -.12429287 8 0 5 0 4 4 5 2 2 8 12.5 1 0 2 6 5.5 6 6 5 3 6 6 4 6 6 4 2.948652 3.600239 2 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1736 1.086666 1 1 1 1 4 2 5 6 5 6 22.5 2 0 8 5.5 6 4 4.5 4 4 2 4 6 5 6 6 2.9787183 4.6900244 4 5 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
1737 .040971249 8 1 1 1 2 4 6 6 5 4 7.5 1 0 3 5.5 4.5 4.5 3.5 4 3.5 2 3 6 4 6 6 3.1727331 5.0575657 2 4 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0
1738 -.59910476 9 0 6 0 1 2 2 7 1 4 45 2 0 5 3.5 4.5 4 5.5 5.5 4 3 6 6 5 2 2 1.509635 2.8714428 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1739 -.55708444 1 1 6 0 2 1 4 1 3 7 27.5 3 0 5 4.5 5 4.5 5 5 3.5 3 3 5 6 6 2 1.3829149 4.8920517 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1740 -.70015496 8 1 3 0 2 1 4 1 3 6 32.5 3 1 1 3.5 4 5 3.5 4.5 4 3 4 6 6 6 6 1.9660733 4.4907546 4 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1741 .52624547 11 1 2 1 4 4 1 7 1 6 27.5 1 0 1 6 6 2 5 3.5 4 1 4 6 5 4 5 3.4953997 5.0621829 4 4 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0
1742 -.50955093 9 0 6 0 1 1 3 1 3 6 7.5 2 0 5 4 4.5 4.5 3.5 5 3.5 2 5 6 6 3 6 4.9576359 2.9972939 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1743 -.64821315 9 0 5 0 2 4 2 1 3 7 45 2 0 5 4 5.5 3.5 4 5.5 4 3 6 6 6 6 1 1.0491931 5.3665075 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1744 -.064702354 8 1 2 0 2 2 4 1 3 6 17.5 1 0 1 4.5 4 4 3 3 3.5 5 6 4 5 6 5 3.5316739 3.3643866 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1745 .52084899 9 1 3 0 2 2 4 1 3 7 45 2 0 1 6 5.5 3.5 3.5 4.5 3.5 5 5 6 6 6 6 3.1565633 3.8906369 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1746 .64248866 9 0 6 0 1 1 1 7 1 9 27.5 2 0 5 6 6 4 3 5.5 3.5 3 1 6 6 4 2 1.0491931 5.3665075 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1747 1.2421014 12 1 3 0 2 3 2 8 5 6 27.5 3 1 1 4.5 4 3 4 3.5 4.5 2 3 6 6 6 6 2.6909389 4.822422 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1748 -.82611763 8 0 3 0 2 2 1 7 1 5 70 4 1 1 4.5 5 4 3 4.5 4 1 4 6 6 6 1 1.0905138 5.3974352 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1749 .46226457 11 1 6 0 1 4 2 7 1 6 12.5 1 0 5 3.5 5 5.5 4.5 4 5.5 6 4 6 6 6 6 4.1139231 4.2188449 4 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1750 2.1045561 4 0 6 0 1 4 1 7 1 4 12.5 2 0 5 5 4 5.5 4.5 5.5 1.5 5 6 6 5 6 6 2.7293499 4.534143 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1751 .017770663 2 1 3 0 1 4 1 7 1 4 7.5 1 0 12 4.5 4.5 5.5 2 4 4 6 4 6 6 3 1 1.6675117 4.7713361 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1752 .29399383 11 0 6 0 6 4 1 7 1 4 12.5 2 0 5 6 5.5 3.5 5 5 4 3 6 6 6 2 4 2.7575469 3.5519042 5 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1753 .12844872 8 1 2 1 2 2 1 1 3 3 7.5 1 0 1 5 6 5 2.5 3.5 4.5 2 1 6 6 4 5 4.5081811 5.0960078 3 6 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1
1754 .060165904 3 0 6 0 2 1 4 1 3 5 29.603935 3 0 5 5 5 4.5 5 4.5 3.5 5 6 6 6 2 5 2.0344822 5.3749828 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1755 -.10943655 3 0 5 0 3 2 2 7 1 6 22.5 2 0 5 4 4.5 4 4.5 5.5 3 2 4 6 6 6 6 2.6779518 3.6438107 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1756 .31736001 1 0 3 0 2 4 1 7 1 4 7.5 1 0 1 4 3.5 3.5 3.5 4 3.5 1 4 4 2 1 1 1.2380934 4.0880475 5 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1757 .20714854 8 0 5 0 4 2 4 2 2 7 22.5 1 0 5 4 6 1.5 4 2.5 6 1 4 6 6 5 6 3.5969687 4.1775751 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1758 -1.0043011 16 0 5 0 4 3 1 7 1 3 17.5 1 0 5 2 5 3 4.5 4.5 3 2 6 6 6 6 6 1.5308508 5.7670956 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1759 .54878825 3 1 5 0 2 1 1 2 2 6 17.5 1 0 5 6 6 3 6 3.5 5.5 2 6 6 6 4 5 1.6292372 4.8941708 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1760 -.037317008 16 0 6 0 4 2 1 7 1 5 27.5 2 0 5 5 6 3.5 6 4.5 3.5 3 6 6 6 6 2 1.4604417 3.3079054 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1761 -.29243159 14 1 6 0 3 3 1 7 1 5 12.5 1 0 5 4 5.5 5.5 4.5 5.5 4.5 3 2 6 4 6 1 1.3699279 3.7134402 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1762 .26293635 9 1 2 0 2 2 1 1 3 7 27.5 3 1 2 5 5 4.5 4.5 2.5 4 3 3 3 5 6 3 1.7167732 4.252151 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1763 -.050448474 12 1 3 0 2 2 2 2 2 5 37.5 3 1 1 5.5 5.5 4.5 4.5 6 4 6 4 6 6 6 1 1.0491931 5.3665075 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1764 .33731756 11 0 6 0 4 3 1 7 1 6 32.5 2 0 5 5 6 5.5 4 5 4 5 2 5 6 6 1 1.4243038 4.8402572 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1765 .060165904 14 0 6 0 4 2 1 7 1 5 22.5 2 0 5 5 6 5 5 5 4.5 2 6 4 6 5 2 3.0992095 2.5273356 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1766 -2.585113 11 0 5 0 2 4 1 7 1 3 7.5 1 0 5 5.5 6 4 6 5 4 2 4 6 6 1 1 1.1889002 4.5245099 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1767 -1.9907514 8 1 2 0 2 1 2 7 1 6 27.5 3 1 1 4.5 5.5 4.5 3 4.5 5 5 3 6 6 6 6 2.9785819 4.8554688 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1768 .34190241 8 1 5 0 2 3 3 2 2 6 18.568235 1 0 5 6 5.5 3.5 5.5 5 4 2 6 6 6 6 2 1.0983864 4.9300447 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1769 -.38499686 14 0 6 0 4 4 2 7 1 3 17.5 1 0 5 5.5 6 3.5 5.5 4.5 3 6 6 1 6 6 1 1.6001487 2.4659081 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1770 .95008224 8 0 5 0 2 2 4 1 3 6 22.5 1 0 5 4 5.5 5 4 4.5 3.5 6 4 6 6 6 5 2.9103093 3.8057957 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1771 2.1045561 9 1 5 0 2 1 5 6 5 2 7.5 1 0 2 6 4.5 2.5 4 4 3 3 3 6 1 6 1 2.2780943 4.4781108 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1772 -.066947266 9 0 3 0 3 1 1 7 1 6 37.5 4 1 1 4 6 5 3.5 4 4 3 4 6 5 6 2 2.3794584 3.84167 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1773 -1.0133678 9 0 5 0 2 2 1 7 1 5 22.124689 2 0 5 1.5 6 5 5 4.5 6 3 1 5 6 4 1 1.6985352 1.5929828 1 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
